,Unnamed: 0.1,Unnamed: 0,캠핑(야영)장명,캠핑(야영)장구분,위도,경도,주소_x,일반야영장수,자동차야영장,글램핑,카라반,화장실,샤워실,개수대,소화기,방화수,방화사,화재감지기,기타부대시설 1,기타부대시설 2,데이터기준일자_x,인허가일자,부지면적(제곱미터),사이트,관리기관명,관리기관전화,데이터기준일자_y,야영장전화번호,규모,부대_편의시설,홈페이지,데이터기준일자,전화번호_x,주소_y,연락처,전화번호_y,process1,process2
118,2218,2218,은빛모래야영장,일반야영장,36.8971075,126.203977,충남 태안군 원북면 옥파로 1157-17,20,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-03-13,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2218, ""캠핑(야영)장명"": ""은빛모래야영장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""36.8971075"", ""경도"": ""126.203977"", ""주소_x"": ""충남 태안군 원북면 옥파로 1157-17"", ""일반야영장수"": 20, ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-03-13""}","은빛모래야영장은 충남 태안군 원북면 옥파로 1157-17에 위치한 일반야영장으로, 2019년 3월 13일에 인허가를 받았으며, 총 20개의 야영장이 있습니다."
119,2219,2219,청주시 미래지농촌테마공원 오토캠핑장,자동차야영장,36.7318247,127.4044612,충북 청주시 청원구 오창읍 미래지로 68,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2219, ""캠핑(야영)장명"": ""청주시 미래지농촌테마공원 오토캠핑장"", ""캠핑(야영)장구분"": ""자동차야영장"", ""위도"": ""36.7318247"", ""경도"": ""127.4044612"", ""주소_x"": ""충북 청주시 청원구 오창읍 미래지로 68"", ""데이터기준일자_x"": ""2019-07-12""}","청주시 미래지농촌테마공원 오토캠핑장은 충북 청원구 오창읍 미래지로 68에 위치한 자동차 야영장입니다. 2019년 7월 12일 기준으로 위도 36.7318247, 경도 127.4044612에 위치하고 있습니다. 이 캠핑장은 자동차 야영장으로 자동차를 이용해 야영할 수 있습니다. 이 캠핑장은 청주시 미래지농촌테마공원 안에 위치하고 있어 농촌 테마공원의 자연과 농촌 문화를 즐길 수 있습니다. 또한 이 캠핑장에는 수영장, 자전거 트레킹, 농구장, 야구장, 스키장 등미래지 농촌테마공원 오토캠핑장은 충북 청주시 청원구에 자리했다. 청주시청을 기점으로 15Km가량 떨어져 있다. 자동차를 타고 무심동로, 과학산업2로, 오창대로를 차례로 거치면 닿는다. 도착까지 걸리는 시간은 30분 안팎이다. 캠핑장은 공원과 산책로와 인접한 덕분에 캠핑 외 즐길 거리가 알차다. 잘 정비된 산책로에서 느리게 걷는 맛을 음미하기에도, 테마공원을 둘러보다 벤치에 않아 그저 멍만 때려도 좋겠다. 캠핑장에는 오토캠핑장 35면을 마련했다. 사이트 바닥은 모두 파쇄석으로 이뤄졌으며, 크기는 가로 8m 세로 9m이다. 개인 트레일러와 카라반 동반 입장이 가능하다. 연중 주중 주말 모두 운영하지만, 캠핑장 관리 차원에서 매주 월요일에는 휴장한다. 반려동물은 대형견도 출입할 수 있으며, 이 경우 목줄과 입마개 등을 반드시 착용해야 한다."
120,2220,2220,그라티아 글램핑,"일반야영장,글램핑",37.8152742,127.4547662,경기 가평군 가평읍 태봉두밀로 421-24,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-03-14,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2220, ""캠핑(야영)장명"": ""그라티아 글램핑"", ""캠핑(야영)장구분"": ""일반야영장,글램핑"", ""위도"": ""37.8152742"", ""경도"": ""127.4547662"", ""주소_x"": ""경기 가평군 가평읍 태봉두밀로 421-24"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-03-14""}","그라티아 글램핑은 가평군 가평읍에 위치한 일반 야영장과 글램핑 장소로서, 2019년 3월 14일에 인허가를 받았습니다. 위도는 37.8152742, 경도는 127.4547662이며, 주소는 경기 가평군 가평읍 태봉두밀로 421-24입니다.그라티아 글램핑은 상천역과 가평역 사이 대금산 자락에 위치한 럭셔리 캠핑장이다. 이곳은 펜션1동과 글램핑 10동으로 구성되어 있다.  숲속 정원과 야외수영장, 매점등이 갖춰져 있고, 각 글램핑 장 앞에서 바비큐를 즐길 수 있도록 그릴과 숯를 유료로 제공키도 한다. 숲속정원에는 원두막이 여러개 설치되어 있고 누구나 이용할 수 있다."
121,2221,2221,진밭골야영장,"일반야영장,자동차야영장",35.8169547,128.6602697,대구 수성구 진밭길 112 (범물동),11,11,0,5,2,10,20,32,0,2,5,"전기,온수,마트.편의점",,2019-07-12,2019-04-08,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2221, ""캠핑(야영)장명"": ""진밭골야영장"", ""캠핑(야영)장구분"": ""일반야영장,자동차야영장"", ""위도"": ""35.8169547"", ""경도"": ""128.6602697"", ""주소_x"": ""대구 수성구 진밭길 112 (범물동)"", ""일반야영장수"": 11, ""자동차야영장"": 11, ""카라반"": 5, ""화장실"": 2, ""샤워실"": 10, ""개수대"": 20, ""소화기"": 32, ""방화사"": 2, ""화재감지기"": 5, ""기타부대시설 1"": ""전기,온수,마트.편의점"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-08""}","진밭골 야영장은 대구 수성구 범물동에 위치한 일반 야영장과 자동차 야영장을 갖춘 야영장입니다. 이 야영장에는 카라반 5개, 화장실 2개, 샤워실 10개, 개수대 20개, 소화기 32개, 방화사 2개, 화재감지기 5개, 전기, 온수, 마트, 편의점 등의 부대시설이 있습니다. 이 야영장은 2019년 4월 8일에 인허가를 받았습니다.진밭골 야영장은 대구시 수성구에 자리했다. 대구시청을 기점으로 13KM가량 떨어졌다. 자동차를 타고 동덕로, 신천대로, 앞산터놀로를 차례로 거치면 닿는다. 도착까지 걸리는 시간은 25분 안팎이다.캠핑장에 발을 들이면 생각지도 못한 도심속에 이런 공간이 있었나 싶을 정도로 놀란다. 도시에 이런 자연친화적인 공간이 있다는 사실에 감탄사가 절로 나온다. 캠핑장에는 오토사이트 9면, 데크사이트 11면, 카라반5대가 캠퍼를 반긴다. 오토사이트는 파쇄석으로 이뤄졌으며 텐트 바로 옆에 주차를 할 수 있다. 사이트 크기는 가로7M 세로 4.5M다. 데크사이트는 나무데크로 이뤄졌으며, 지정된 주차장에 주차를 한뒤, 장비를 들고 데크사이트로 이동하여 캠핑하는 곳이다. 사이트 크기는 가로6M 세로 4M이다. 카라반은 먹거리 및 세면도구만 준비하면 된다. 객실 내부에 침대, 침구류, 소파, TV, 냉장고, 에어컨, 식기류, 취사도구, 개수대, 화장실, 샤워실 등이 있어 일상생활이 가능할 정도다."
122,2222,2222,와우파크,"일반야영장,카라반",37.8410451,128.8724917,강원 강릉시 사천면 공회당길 7-13,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-03-21,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2222, ""캠핑(야영)장명"": ""와우파크"", ""캠핑(야영)장구분"": ""일반야영장,카라반"", ""위도"": ""37.8410451"", ""경도"": ""128.8724917"", ""주소_x"": ""강원 강릉시 사천면 공회당길 7-13"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-03-21""}",
123,2223,2223,팜스토리,일반야영장,35.8041012,128.9764245,경북 청도군 운문면 운북로 443-18,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-03-26,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2223, ""캠핑(야영)장명"": ""팜스토리"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""35.8041012"", ""경도"": ""128.9764245"", ""주소_x"": ""경북 청도군 운문면 운북로 443-18"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-03-26""}",
124,2224,2224,트리앤캠프스토리,일반야영장,38.1604288,127.9636198,강원 양구군 양구읍 성곡로 849,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-03-27,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2224, ""캠핑(야영)장명"": ""트리앤캠프스토리"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""38.1604288"", ""경도"": ""127.9636198"", ""주소_x"": ""강원 양구군 양구읍 성곡로 849"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-03-27""}",
125,2225,2225,사목힐링캠프 태안캠핑농원,일반야영장,36.9198291,126.2929339,충남 태안군 이원면 사목길 38,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-03-27,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2225, ""캠핑(야영)장명"": ""사목힐링캠프 태안캠핑농원"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""36.9198291"", ""경도"": ""126.2929339"", ""주소_x"": ""충남 태안군 이원면 사목길 38"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-03-27""}",
126,2226,2226,충주 커피박물관 관광농원 야영장,일반야영장,36.9045459,128.0145503,충북 충주시 살미면 월악로 432,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-03-28,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2226, ""캠핑(야영)장명"": ""충주 커피박물관 관광농원 야영장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""36.9045459"", ""경도"": ""128.0145503"", ""주소_x"": ""충북 충주시 살미면 월악로 432"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-03-28""}",
127,2227,2227,독립기념관 캠핑장,자동차야영장,36.781872,127.2303981,충남 천안시 동남구 목천읍 독립기념관로 1,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-03-29,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2227, ""캠핑(야영)장명"": ""독립기념관 캠핑장"", ""캠핑(야영)장구분"": ""자동차야영장"", ""위도"": ""36.781872"", ""경도"": ""127.2303981"", ""주소_x"": ""충남 천안시 동남구 목천읍 독립기념관로 1"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-03-29""}",
128,2228,2228,물동네힐링 야영장,"일반야영장,자동차야영장",37.7174539,127.3158468,경기 남양주시 수동면 비룡로 945,44,0,0,0,5,10,10,12,0,0,15,"전기,무선인터넷,장작판매,온수,물놀이장,마트.편의점",근처 영화관 및 바다 있음,2019-07-12,2019-04-10,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2228, ""캠핑(야영)장명"": ""물동네힐링 야영장"", ""캠핑(야영)장구분"": ""일반야영장,자동차야영장"", ""위도"": ""37.7174539"", ""경도"": ""127.3158468"", ""주소_x"": ""경기 남양주시 수동면 비룡로 945"", ""일반야영장수"": 44, ""화장실"": 5, ""샤워실"": 10, ""개수대"": 10, ""소화기"": 12, ""화재감지기"": 15, ""기타부대시설 1"": ""전기,무선인터넷,장작판매,온수,물놀이장,마트.편의점"", ""기타부대시설 2"": ""근처 영화관 및 바다 있음"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-10""}",
129,2229,2229,용담댐 오토 캠핑장,"일반야영장,카라반",35.9366966,127.529745,전북 진안군 안천면 안용로 539,0,1,0,3,0,0,0,0,0,0,0,,,2019-07-12,2019-04-02,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2229, ""캠핑(야영)장명"": ""용담댐 오토 캠핑장"", ""캠핑(야영)장구분"": ""일반야영장,카라반"", ""위도"": ""35.9366966"", ""경도"": ""127.529745"", ""주소_x"": ""전북 진안군 안천면 안용로 539"", ""자동차야영장"": 1, ""카라반"": 3, ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-02""}",
130,2230,2230,대부관광농원 오캠핑,일반야영장,37.207208,126.54624,경기 안산시 단원구 대남로 642 (대부남동),20,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-04-12,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2230, ""캠핑(야영)장명"": ""대부관광농원 오캠핑"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.207208"", ""경도"": ""126.54624"", ""주소_x"": ""경기 안산시 단원구 대남로 642 (대부남동)"", ""일반야영장수"": 20, ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-12""}",
131,2231,2231,평화의댐 오토캠핑장,자동차야영장,38.2065288,127.8501067,강원 화천군 화천읍 비수구미길 145-145,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-04-01,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2231, ""캠핑(야영)장명"": ""평화의댐 오토캠핑장"", ""캠핑(야영)장구분"": ""자동차야영장"", ""위도"": ""38.2065288"", ""경도"": ""127.8501067"", ""주소_x"": ""강원 화천군 화천읍 비수구미길 145-145"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-01""}",
132,2232,2232,김제 모악산 캠핑파크,"일반야영장,자동차야영장",35.716034,127.0419043,전북 김제시 금산면 모악로 476-31,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-04-03,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2232, ""캠핑(야영)장명"": ""김제 모악산 캠핑파크"", ""캠핑(야영)장구분"": ""일반야영장,자동차야영장"", ""위도"": ""35.716034"", ""경도"": ""127.0419043"", ""주소_x"": ""전북 김제시 금산면 모악로 476-31"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-03""}",
133,2233,2233,펫 트리파크,일반야영장,37.1029014,127.7103409,충북 충주시 앙성면 둔터로 625-31,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-04-04,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2233, ""캠핑(야영)장명"": ""펫 트리파크"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.1029014"", ""경도"": ""127.7103409"", ""주소_x"": ""충북 충주시 앙성면 둔터로 625-31"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-04""}",
134,2234,2234,상주 감꽃마을 서울캠핑장,자동차야영장,36.330108,128.21345,경북 상주시 낙동면 선상서로 1587,0,20,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-04-09,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2234, ""캠핑(야영)장명"": ""상주 감꽃마을 서울캠핑장"", ""캠핑(야영)장구분"": ""자동차야영장"", ""위도"": ""36.330108"", ""경도"": ""128.21345"", ""주소_x"": ""경북 상주시 낙동면 선상서로 1587"", ""자동차야영장"": 20, ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-09""}",
135,2235,2235,(주)하늘마음바이오 홍천지점 알파카스테이,"일반야영장,에어컨",37.8331987,127.8882513,강원 홍천군 화촌면 가락재로 206,0,0,0,0,2,1,0,12,0,0,0,전기,,2019-07-12,2019-04-10,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2235, ""캠핑(야영)장명"": ""(주)하늘마음바이오 홍천지점 알파카스테이"", ""캠핑(야영)장구분"": ""일반야영장,에어컨"", ""위도"": ""37.8331987"", ""경도"": ""127.8882513"", ""주소_x"": ""강원 홍천군 화촌면 가락재로 206"", ""화장실"": 2, ""샤워실"": 1, ""소화기"": 12, ""기타부대시설 1"": ""전기"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-10""}",
136,2236,2236,달콤이네 캠핑장,일반야영장,37.311542,127.80065,강원 원주시 문막읍 취병로 106,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-04-11,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2236, ""캠핑(야영)장명"": ""달콤이네 캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.311542"", ""경도"": ""127.80065"", ""주소_x"": ""강원 원주시 문막읍 취병로 106"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-11""}",
137,2237,2237,노을캠핑장,일반야영장,37.6893261,126.3892759,인천 강화군 양도면 해안서로 695,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-04-15,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2237, ""캠핑(야영)장명"": ""노을캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.6893261"", ""경도"": ""126.3892759"", ""주소_x"": ""인천 강화군 양도면 해안서로 695"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-15""}",
138,2238,2238,어망골 캠핑장,일반야영장,36.505794,126.490541,충남 보령시 천북면 사호장은로 638,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-04-18,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2238, ""캠핑(야영)장명"": ""어망골 캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""36.505794"", ""경도"": ""126.490541"", ""주소_x"": ""충남 보령시 천북면 사호장은로 638"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-18""}",
139,2239,2239,라곰 캠핑힐,"일반야영장,자동차야영장",35.181077,127.754772,경남 하동군 청암면 사동길 2,5,7,0,0,5,8,5,7,0,0,4,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,산책로,마트.편의점",,2019-07-12,2019-04-18,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2239, ""캠핑(야영)장명"": ""라곰 캠핑힐"", ""캠핑(야영)장구분"": ""일반야영장,자동차야영장"", ""위도"": ""35.181077"", ""경도"": ""127.754772"", ""주소_x"": ""경남 하동군 청암면 사동길 2"", ""일반야영장수"": 5, ""자동차야영장"": 7, ""화장실"": 5, ""샤워실"": 8, ""개수대"": 5, ""소화기"": 7, ""화재감지기"": 4, ""기타부대시설 1"": ""전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,산책로,마트.편의점"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-18""}",
140,2240,2240,광릉해오름캠핑장&글램핑,"일반야영장,글램핑",37.778773,127.146514,경기 포천시 소흘읍 광릉수목원로874번길 9,1,0,8,0,0,0,0,0,0,0,0,,,2019-07-12,2019-04-23,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2240, ""캠핑(야영)장명"": ""광릉해오름캠핑장&글램핑"", ""캠핑(야영)장구분"": ""일반야영장,글램핑"", ""위도"": ""37.778773"", ""경도"": ""127.146514"", ""주소_x"": ""경기 포천시 소흘읍 광릉수목원로874번길 9"", ""일반야영장수"": 1, ""글램핑"": 8, ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-23""}",
141,2241,2241,해오름 글램핑,"일반야영장,글램핑",37.7776565,127.146051,경기 포천시 소흘읍 광릉수목원로874번길 5,4,0,1,0,0,0,0,0,0,0,0,,,2019-07-12,2019-04-23,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2241, ""캠핑(야영)장명"": ""해오름 글램핑"", ""캠핑(야영)장구분"": ""일반야영장,글램핑"", ""위도"": ""37.7776565"", ""경도"": ""127.146051"", ""주소_x"": ""경기 포천시 소흘읍 광릉수목원로874번길 5"", ""일반야영장수"": 4, ""글램핑"": 1, ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-04-23""}",
142,2242,2242,오페라캠핑장,일반야영장,37.8022444,128.0042054,강원 홍천군 내촌면 아홉사리로 104-15,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-02-08,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2242, ""캠핑(야영)장명"": ""오페라캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.8022444"", ""경도"": ""128.0042054"", ""주소_x"": ""강원 홍천군 내촌면 아홉사리로 104-15"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-02-08""}",
143,2243,2243,다옴캠핑장,일반야영장,35.962401,129.283461,경북 경주시 강동면 오금큰길 332-3,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-03-19,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2243, ""캠핑(야영)장명"": ""다옴캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""35.962401"", ""경도"": ""129.283461"", ""주소_x"": ""경북 경주시 강동면 오금큰길 332-3"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-03-19""}",
144,2244,2244,stay714,일반야영장,37.6335723,127.4751344,경기 가평군 설악면 가마소길 17-500,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2018-04-26,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2244, ""캠핑(야영)장명"": ""stay714"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.6335723"", ""경도"": ""127.4751344"", ""주소_x"": ""경기 가평군 설악면 가마소길 17-500"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2018-04-26""}",
145,2245,2245,깊이울관광농원(깊이울 캠핑장),"일반야영장,자동차야영장",37.9239705,127.175917,경기 포천시 신북면 깊이울로 139-8,8,14,0,0,3,1,7,15,0,0,0,"전기,장작판매,온수,마트.편의점",,2019-07-12,2018-09-04,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2245, ""캠핑(야영)장명"": ""깊이울관광농원(깊이울 캠핑장)"", ""캠핑(야영)장구분"": ""일반야영장,자동차야영장"", ""위도"": ""37.9239705"", ""경도"": ""127.175917"", ""주소_x"": ""경기 포천시 신북면 깊이울로 139-8"", ""일반야영장수"": 8, ""자동차야영장"": 14, ""화장실"": 3, ""샤워실"": 1, ""개수대"": 7, ""소화기"": 15, ""기타부대시설 1"": ""전기,장작판매,온수,마트.편의점"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2018-09-04""}",
146,2246,2246,홍천 쁘띠힐링카라반,"자동차야영장,카라반",37.6865314,127.7318824,강원 홍천군 북방면 노일로310번길 4,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-05-15,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2246, ""캠핑(야영)장명"": ""홍천 쁘띠힐링카라반"", ""캠핑(야영)장구분"": ""자동차야영장,카라반"", ""위도"": ""37.6865314"", ""경도"": ""127.7318824"", ""주소_x"": ""강원 홍천군 북방면 노일로310번길 4"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-05-15""}",
147,2247,2247,마로니에숲 캠핑장,일반야영장,36.2449704,127.5943294,충북 옥천군 이원면 장찬길 159-73,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-05-02,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2247, ""캠핑(야영)장명"": ""마로니에숲 캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""36.2449704"", ""경도"": ""127.5943294"", ""주소_x"": ""충북 옥천군 이원면 장찬길 159-73"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-05-02""}",
148,2248,2248,돌개 마실 캠핑장,자동차야영장,35.6079418,126.5877814,전북 부안군 진서면 구룡댐길 65,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-05-03,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2248, ""캠핑(야영)장명"": ""돌개 마실 캠핑장"", ""캠핑(야영)장구분"": ""자동차야영장"", ""위도"": ""35.6079418"", ""경도"": ""126.5877814"", ""주소_x"": ""전북 부안군 진서면 구룡댐길 65"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-05-03""}",
149,2249,2249,월드니스 오토캠핑장,일반야영장,37.2999296,128.220671,강원 영월군 무릉도원면 도원운학로 475-10,32,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-05-07,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2249, ""캠핑(야영)장명"": ""월드니스 오토캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.2999296"", ""경도"": ""128.220671"", ""주소_x"": ""강원 영월군 무릉도원면 도원운학로 475-10"", ""일반야영장수"": 32, ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-05-07""}",
150,2250,2250,갈릴리 야영장,일반야영장,36.999756,126.920887,경기 평택시 안중읍 안중북로 119,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-05-08,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2250, ""캠핑(야영)장명"": ""갈릴리 야영장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""36.999756"", ""경도"": ""126.920887"", ""주소_x"": ""경기 평택시 안중읍 안중북로 119"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-05-08""}",
151,2251,2251,백미리 희망캠핑장,일반야영장,37.1473174,126.6828463,경기 화성시 서신면 백미길 210-24,44,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-05-08,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2251, ""캠핑(야영)장명"": ""백미리 희망캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.1473174"", ""경도"": ""126.6828463"", ""주소_x"": ""경기 화성시 서신면 백미길 210-24"", ""일반야영장수"": 44, ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-05-08""}",
152,2252,2252,외룡송어회 캠핑장,일반야영장,37.116822,128.6422778,강원 영월군 김삿갓면 직실길 7,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-05-09,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2252, ""캠핑(야영)장명"": ""외룡송어회 캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""37.116822"", ""경도"": ""128.6422778"", ""주소_x"": ""강원 영월군 김삿갓면 직실길 7"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-05-09""}",
153,2253,2253,블루아라 캠핑장,일반야영장,35.444409,126.435715,전북 고창군 상하면 진암구시포로 539-14,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-05-09,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2253, ""캠핑(야영)장명"": ""블루아라 캠핑장"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""35.444409"", ""경도"": ""126.435715"", ""주소_x"": ""전북 고창군 상하면 진암구시포로 539-14"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-05-09""}",
154,2254,2254,시공간,일반야영장,34.5479582,127.7265031,전남 여수시 남면 솔고지길 105,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-05-13,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2254, ""캠핑(야영)장명"": ""시공간"", ""캠핑(야영)장구분"": ""일반야영장"", ""위도"": ""34.5479582"", ""경도"": ""127.7265031"", ""주소_x"": ""전남 여수시 남면 솔고지길 105"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-05-13""}",
155,2255,2255,명파 해변 오토캠핑장,자동차야영장,38.543611,128.405619,강원 고성군 현내면 명파4길 47,0,0,0,0,0,0,0,0,0,0,0,,,2019-07-12,2019-05-13,,,,,,,,,,,,,,,"{""Unnamed: 0"": 2255, ""캠핑(야영)장명"": ""명파 해변 오토캠핑장"", ""캠핑(야영)장구분"": ""자동차야영장"", ""위도"": ""38.543611"", ""경도"": ""128.405619"", ""주소_x"": ""강원 고성군 현내면 명파4길 47"", ""데이터기준일자_x"": ""2019-07-12"", ""인허가일자"": ""2019-05-13""}",
